FLCSX,PRCOX,HAIAX,DFUSX,VPMCX,PRBLX,DGAGX,TISCX,VDIGX,DFELX,MRGAX,BRLIX
8123.707304873992,10417.16551762503,9310.515452080725,9180.565965381198,13769.898681486255,18697.17431632119,10304.62466667803,9779.948574486689,11996.935959042452,7127.603137574325,11502.854861267804,9156.111521550994
8743.632059755088,11053.454593995499,9805.843740467037,9707.577506452408,14463.095197890458,19635.12962528738,10808.42095192772,10393.795317947031,12522.14854716659,7547.474989806318,12185.292637410688,9664.024146348534
8921.520522492317,11224.761020877395,9831.0302674667,9855.146375228282,14503.043138039871,19780.21072365944,10880.179985154407,10601.880318369535,12724.862035335856,7670.366542085277,12352.108826126807,9732.659074923959
8117.570351228202,10286.644799574498,9102.078350827669,9064.621819458467,13274.090150247674,18264.635635382707,10008.27967115214,9779.948574486689,11766.582549772918,7080.077118895339,11435.988208859995,8928.75440655768
7555.875647823398,9699.301568347102,8656.640538422216,8569.231049878761,12505.702828114652,17456.322585524256,9730.014735422934,9228.525907827214,11176.86824860514,6690.158973076586,10821.314669605257,8528.549320912129
8147.405542552333,10335.589492969326,9186.12109471812,9193.28342280643,13462.076203308852,18596.333754277384,10388.574863603882,9842.375647763101,11983.009852324989,7190.318831298548,11610.527693759548,9149.560278915977
7655.424884670566,9870.612602221976,8791.111240397926,8781.172868186066,12994.461964533795,17567.100432290215,10107.219528611477,9363.781570117228,11591.95385008037,6870.979178768894,11094.503662913392,8694.152785799917
8450.160801966986,10743.466161003116,9648.37111617406,9510.295898374667,14183.466190473022,19064.15597368758,10908.003936351335,10206.521589306658,12513.727167165001,7468.456175872098,12156.905680375818,9384.163778435608
8666.413838406103,11135.02716340647,10001.361043393395,9923.491101764092,14900.15767669564,19637.77721446735,11297.576917937848,10622.690091913892,12858.227595637189,7774.816598362143,12612.22066922271,9729.171466642301
8747.51019765394,11159.501813600373,10115.057773065231,9923.491101764092,14787.36900299174,19426.78200741841,11313.036447219756,10674.709656502022,12793.056553258162,7764.492320759271,12680.515091402134,9646.368168563517
9520.622660039575,11763.158406961718,10681.704542619585,10518.479234178698,15461.76412029773,20559.889078233,11810.823308917421,11184.515772548328,13388.946262657677,8270.423036609709,13454.55396381898,10143.17731071897
9919.57842834323,12184.458700784213,10845.232991268034,10843.681565297666,16197.65881865816,21256.73455040066,12056.440370407234,11529.858830044102,13803.35306953419,8418.626360790091,13799.358667975586,10500.924883155101
10191.352281895499,12605.466450552625,11294.291583656344,11207.275984631573,16619.498417357863,21805.801098708776,12550.325155765257,11878.607381997295,14123.050451543766,8770.26317838775,14188.8221566355,10725.543389598284
10098.949238914387,12572.445828385135,11412.911379700186,11185.8872640963,16595.527681179676,21664.61127756225,12615.966479055012,11899.74302225722,14179.467477524224,8770.26317838775,14234.646444412389,10697.465919729399
10381.588601249357,12943.923796650553,11785.716865793513,11542.392282095083,17168.365169005112,22497.381262753403,13149.35696248969,12301.332922216889,14696.621070014215,9049.505745464114,14654.659458256894,10964.201257229866
10256.576426921554,12787.076417229093,11726.405041312435,11413.670091202035,17046.12854779755,22159.244750068257,13036.807860499264,12174.516833300671,14724.831611275156,8966.769320958067,14547.745163783167,10823.81265537752
9952.193442022595,12572.445828385135,11514.587004241388,11166.941802172576,16636.275960594056,21482.975797912095,12830.470508108909,11963.151441274773,14480.353324758255,8811.634776442752,14257.55406646466,10669.388449860511
9719.98920003721,12341.303776709185,11201.091416169986,10993.566590552464,16142.52908358114,21361.065856947906,12802.337705309808,11635.539278700393,14181.81215846879,8646.153221082712,14051.363989272395,10571.117931573363
9142.45673607343,11614.859303010335,10591.047301218552,10400.77212240607,15202.980088725906,20264.203603138056,12345.889877266329,10948.60999492397,13820.858397970376,8170.413217783974,13134.972061835204,10107.8415574986
8379.677851530092,10805.863273892757,9879.328524955496,9613.976993460297,14011.766301920674,19120.001097052336,11508.034802679136,10145.430195004636,13222.430645818296,7591.243735661734,12073.482324820674,9518.219074029668
9365.841680713536,12011.101010279008,10819.81432594013,10725.603025531262,15622.42359985206,20714.83142799691,12567.856250671493,11360.766216775828,14352.791323057887,8428.969502146841,13486.257687686722,10486.88614822066
9267.769749700863,11953.31549736002,10743.556403497256,10693.094514792218,15538.534240263984,20651.53368052505,12652.270666621343,11403.040493771226,14533.272259848522,8377.255730107083,13409.889527020458,10500.924883155101
9344.046797821957,11920.296026940772,10777.450525880004,10725.603025531262,14797.919676669511,21215.495972881083,12671.026810108147,11159.97313959321,14647.259721755061,8377.255730107083,13310.61374430192,10416.693726056354
9916.359111703901,12683.762296208226,11339.943849494994,11288.688522657667,16314.061344607764,21759.403116633363,13169.389002076932,11907.299384463993,15171.175568803168,8867.319610516688,14041.530126055226,11103.759446336391
10514.854528652464,13251.567270217298,11900.573323876988,11769.05687385785,16732.885291251594,22437.863457987714,13838.483041457584,12326.795473164464,15574.206481339064,9254.218104657075,14625.313871953356,11562.829898841825
10888.225511155802,13677.421576598226,12299.805976666148,12129.331490857305,17089.00832623998,22841.715849595752,14111.187706726949,12660.24402098252,15929.257974061797,9567.92233163737,15086.195241129175,11950.170475720666
10734.48486437988,13568.872759806474,12214.863576350055,12086.83196222182,16865.805702113234,23107.324711606256,13974.836315713004,12563.43763465412,15929.257974061797,9515.635875377337,15009.380549140827,11821.056950094386
9883.415527728013,12700.4626457523,11484.350264565452,11353.297236766708,15837.555451637445,22005.81356274399,13076.425611443781,11735.195313272528,15113.598371974707,8940.514845048772,14079.9374720494,11175.48806945507
10317.187142464467,13218.168874625639,11917.560840710628,11758.384246079211,16492.126148916184,22605.172085829137,13611.19651088085,12079.39896094214,15555.010927308467,9285.5890110411,14479.36708763454,11706.288397587094
10449.31946032791,13385.170066569895,12053.469644445955,11988.25207500817,16765.488845004442,23336.369688172377,13979.138580866436,12154.694398448544,15885.048433414408,9473.281427376725,14725.171841079162,11907.131798839964
10839.791224248724,13710.824579182863,12376.256545024577,12252.453285191697,17141.677880865966,23734.656711550317,14212.54941272527,12466.631997444605,16127.644484709374,9693.591692596267,15124.601456664304,12093.630226973846
11246.764611987472,14053.174834346928,12682.052075851247,12505.64995321917,17402.503024074518,24206.101376053924,14442.76438379821,12746.293809221594,16399.350277281508,9924.391172343609,15547.076610304992,12437.932126971988
11081.776104805018,13785.97384863471,12376.256545024577,12336.203712185716,17239.48854212451,24032.218580617933,14213.365797905402,12606.46177965477,16195.568566536575,9763.612012244996,15270.548240983118,12079.282748839034
11131.273413259669,13877.823467630633,12563.132715408716,12413.651717370429,17580.56454156871,23958.857278786116,14216.577666243847,12724.780613042938,16244.086154178998,9826.66725353901,15431.85683324056,12122.321425719736
11268.763695856174,13794.324023406749,12495.176868696686,12413.651717370429,17427.583060055273,24176.361482003656,14097.835524657423,12692.511567893844,16147.055035435578,9847.691149078313,15524.033333167532,11921.478024466865
11988.931802840007,14725.048324476964,13230.580497047653,13165.851358073114,19067.184044094585,26102.836980059306,14805.727163319503,13779.241855729291,17195.335653449663,10413.93557399259,16465.221879718254,12968.662314660924
12116.53220354451,14911.336692522262,13436.502605873138,13344.367291181567,19416.567466504694,26607.725447989058,14812.177265377068,14009.80866305052,17470.148756754563,10561.951228006194,16750.96914253777,13234.234072310914
12593.651568091236,15436.31966680384,13925.57086523349,13801.82696473719,20379.949151340457,27609.08983894647,15153.873540523167,14657.598732370985,18127.72764380862,10953.135180078716,17337.912521461763,13691.603619071511
12854.400249545359,15766.555833933106,14174.397145912231,14114.726072842428,20878.335366638785,28038.156783714094,15559.51433838855,14811.311934902167,18687.172032851224,11164.588187323849,17538.704656722544,14001.435248816646
13386.991691877365,16105.25735065885,14611.982710799663,14439.331748354372,21353.602130644456,28477.04560547038,15530.374001399437,15195.593442992353,18922.724576049164,11418.325991786045,18056.137239536583,14311.266878561779
12871.041368680999,15868.164215803989,14397.480152895358,14181.884732327188,21029.90844825474,27995.952854447358,15073.787755107422,15041.878742223396,18638.09464249193,11217.447327804159,17924.851378549585,14148.975670847934
14079.37081897449,16672.58434914649,15289.81603374617,14970.753009011276,21854.558634670517,29469.739481297904,15875.446928513189,15810.443256641538,19601.600305592787,11836.758878177394,18843.875014639445,14753.883134623997
13771.687845445238,16232.268691808638,14860.808028248826,14532.08601139612,21492.3286988431,28792.46172977727,15341.815390169499,15316.366389852255,19086.28703072999,11487.061641427126,18395.944184263015,14222.744629355666
14244.608064795744,16791.12803720331,15409.93943116092,14914.510644606038,22563.606634401654,29867.63276064395,15748.550351332822,15898.277446067936,19680.878646872996,11847.358373112476,19044.66941081831,14517.822968402419
14831.485034379293,17527.803490557333,16104.931725805913,15679.971054958894,23575.792580329122,31663.55088415222,16437.875112276502,16557.046601786977,20404.29384910004,12398.398612401612,19755.17648500491,15211.253933892507
15367.084869707593,18112.064643482663,16602.579471015506,16154.783791698965,24528.896397068194,30491.14137026453,16823.41984034444,16952.308694513515,21078.158397801355,12779.883692865196,20357.5619344596,15757.145729859218
15515.228897110523,18391.49374030588,16980.105745269506,16460.011989748324,23719.658082576112,32790.53048318774,17130.54639332421,16996.226538345596,21167.34957414766,13076.599900263947,20805.49276483603,15830.915940874862
15430.437592609975,17943.687112386327,16548.187823217704,15985.400772451685,24745.819562608838,31705.075944398453,16207.24394483722,16784.28582301497,20564.974807187515,12652.749730707821,20332.741575706164,15585.776344797392
16174.908977204364,18755.813593232233,17503.38791923243,16724.938933352318,26196.36792236939,33042.95842429612,17043.679996971747,17604.94706126654,21540.426984789658,13225.465874260022,21389.795391435007,16052.1451609075
16256.337268081681,18790.0055433643,17365.698104007795,16804.581261365514,26193.6694478867,33105.81354916661,17217.52578416527,17717.370329019006,21832.047691405372,13299.706837917307,21242.119004780034,16337.982496577679
16145.830085795504,18849.84577515133,17408.725569247006,16986.92606389918,25807.39646596804,34187.8547345208,17785.906894236312,17773.579715538584,21974.710844656434,13433.46052662764,21117.757205432896,16533.560354567453
16465.72142062368,19388.414771724074,17856.209281275656,17375.070951637375,26752.818997851984,34953.189944429134,18082.560741364374,18200.776746390897,22246.87232204882,13762.920341269493,21584.107735459922,16879.57568538955
16314.50009289884,19781.653871319544,18157.399611490982,17649.05441611091,27406.513759138474,35583.44922758961,18349.549768752073,18650.454835023047,22267.03198075847,14007.360733500142,22128.17732470989,17135.32778100751
16685.387890680377,19465.353857947746,17865.66241635194,17492.022036216993,27176.90842089201,34684.325226596295,17926.912716559822,18313.195519430046,22050.16927609328,13825.436756363011,21832.824551399935,16984.886550651452
17239.557409928253,20209.086072795326,18622.976627908556,18191.70017805494,28233.083445064476,35965.91588731371,18539.263748627942,19066.406093153233,22884.16444542853,14389.521039615334,22687.795247640617,17586.652724583593
16962.470969637838,19884.24008744994,18338.97801919736,17847.597167110787,28135.84304607481,35289.018302444565,18175.163491254745,18605.485228274505,22772.285032883337,14176.660506119353,22236.99531221244,17451.255366761558
17347.9839271142,20345.86539080603,18932.782083467504,18370.389971075372,28759.82171990936,36687.29568588241,18538.88145060818,19010.195208395886,23392.706000469883,14527.886190619685,22703.339059485206,17691.96108482967
17582.90244546216,20884.432083882286,19509.373235182808,18865.948673524603,29713.34953568408,36968.521250840604,18867.798990714396,19381.18285272862,24063.96895393628,14942.966165680835,23231.8625759725,18128.24340837964
17016.68422823081,19807.301001226264,19397.49604618339,18693.07923619389,27781.98133927655,37525.79396786859,17910.956011528073,18864.052601330317,23484.237801219326,12984.629910077936,21459.745936112784,17646.8294672276
16656.80143454968,20198.775622511286,19203.865709999893,18238.7687978621,29153.986342793854,36435.15015428656,18057.336605025976,18706.28966209944,23382.891874578498,14439.70636390503,22499.621296220514,17399.983955373642
17941.418857296376,21448.277347427043,20415.544945688784,19293.902212624216,30668.550339901787,37908.49687401182,19093.334106717833,19721.180946970173,24537.99204579835,15242.587391176698,24126.607343190633,18428.0261671448
17632.614879226046,21106.6872461043,20310.93821354241,18911.27210860923,30279.83196819613,37333.98088386302,18140.20864620644,19502.05767975707,23851.17360814148,15023.61887091243,23941.146493474313,17921.678550983615
18083.467107382236,21340.406910351256,20302.2229123227,19161.23261145688,30190.56538052804,37233.98347714268,18962.51662078306,19490.525743620354,24222.412053336757,15157.433504058368,23949.577457018815,18397.337218278873
18213.16245885203,21655.029978279177,20677.059849595553,19405.698087389497,30671.42630235289,37781.81448383348,19065.115616431547,19686.585138560025,24423.289280420257,15364.236354129736,24354.218488793307,18581.46464893487
17577.031877453195,21232.536473275468,20511.43445015629,18951.691903903673,29822.00175367973,37159.70162891906,18463.68926816954,19271.400978169477,23651.475482432637,15023.61887091243,24084.457047304284,18121.146698548837
18034.526099531926,21699.975801769382,21182.65520205137,19433.10341457574,30271.19093358589,38188.66068782194,18747.220688688227,19571.255289528457,24711.533592388576,15368.012974393181,24354.218488793307,18550.776952576856
16801.17908837457,20423.50473996231,20093.01330094827,18263.84413880369,28511.874314853303,36494.27693049644,17461.168266966804,18417.97028335272,23218.388302286705,14405.992482552238,22921.121994165926,17338.61106767344
16064.948011523658,19893.143101379297,19683.305526500804,17714.29007959952,27927.35384584792,35675.02322750353,17137.877852392852,17875.92583603166,23079.74382940891,14065.022875929222,22010.681933591408,17047.074821002527
17279.41273479646,21628.060641387863,20964.72643653892,19303.193180950828,30395.005225623772,38241.97091426414,18576.34289006192,19271.400978169477,24828.85417916729,15270.594745138593,23502.788390276062,18642.840041650896
17398.97534806813,21690.987558469937,21095.482925262728,19373.724986152123,30507.299233786085,35785.89883140844,18540.66864676953,19340.598587940865,24924.84547112503,15294.947367708253,23662.960871195042,18658.18451608386
16442.50637455787,19704.369260622545,20528.868905514017,18785.930966155993,28707.67641215303,37004.438852977466,14256.014626006605,17898.989708305093,23922.306414237108,14028.490072586757,20889.494915421314,17937.021772908665
15602.971451947098,20181.11241143488,20003.829800801235,18113.261698220154,28410.38077825023,35872.02287082575,17531.882101173946,17811.10457879442,23964.269983114646,14295.955853011696,22024.575275232863,17640.049641898593
15531.813713919137,20161.534994776244,19763.889312977466,18101.325951838564,28080.982829764635,36348.697542263326,17436.179535812993,17884.052277710955,24030.286138290878,14295.955853011696,21837.37125767186,17577.10610927643
16709.149153351656,21492.585102389843,20883.607094417017,19199.10114425506,29810.31055546421,38336.512929535704,16934.883253623568,19184.93168335404,25284.61472152688,15286.377419215974,23288.204654687717,18788.774748538683
17220.19445143088,21561.100301953837,20848.060070078805,19396.806206588117,29688.313871695427,38027.336969265285,18704.24511819082,19367.298683288715,25507.015957419837,15392.152775124223,23372.444201672082,18898.929061897248
17517.766535426224,22050.45509604256,21327.939119267183,19745.10688071017,30609.397544207448,38902.47245455006,18868.972250154355,19646.92678471582,25650.560732340946,15653.256149946528,23859.174647330692,19197.913973122308
16806.184113147174,21991.732060052615,21363.486143605394,19685.05145232626,29889.611522387437,38658.24253573328,18844.015534105645,19659.084984241534,25849.317740438815,15692.423107227865,23943.416455233142,19323.801038366633
18042.836995267495,22882.36285298636,21967.777851518353,20526.874560534496,31844.634920807086,39848.45742629078,19452.833605163545,20425.021589606305,26518.39016153486,16313.401439546264,24898.159205712345,19858.824823178762
18332.151964854576,22872.57759990178,21772.27114411735,20551.025282853283,32250.280385796395,40572.59886403489,19302.464306218077,20583.07368872732,26562.906647150194,16313.401439546264,25010.47935533086,20000.449650340495
18450.50954026125,22950.87344555738,21656.74524147732,20502.719886854076,32817.57137460898,40399.21300072191,19147.07993522026,20583.07368872732,26262.449441126904,16287.239831348368,24907.52166750848,20031.918911635752
18240.095139168006,22608.325089695274,21212.41514308631,20186.427876224123,31838.537880410742,39329.119910128604,18935.08909191697,20121.07858736554,25438.96612280841,16010.724285922272,24505.030768834236,19654.25646339486
19331.609025548736,23264.063738669243,21710.065777984637,20925.098054685393,33073.771970196154,39482.51715400184,19055.759672775494,21032.909092325608,26195.67876924533,16574.112061339125,25319.3682452246,20315.169818467137
19305.309956495108,22060.244956120117,21772.27114411735,21070.415964449334,32045.93585831333,41307.35509778361,16808.282345355037,20060.289087974725,26073.268575156726,16403.783004918605,24870.076342160108,20330.906327876637
20002.76301569045,24180.889893674055,22419.6519639625,21741.33477918046,34691.65697261895,42217.31927929635,20011.96988282566,21825.39746749873,26856.437984777825,17230.640347054377,26511.111734119648,20933.422754048213
20694.595926182104,25156.94355039987,23418.67707930683,22611.97253355842,36164.76438184597,43028.58133617987,20730.228765816755,22526.51131738849,28079.247241129273,17905.823434296337,27403.548103971483,21706.944085479154
20573.692141060692,25240.90599741801,23400.680097875684,22526.133153379542,36424.156474050316,43081.275149551446,19644.08054360142,22513.52908708777,27932.05969200709,17892.316986520156,27500.55053355406,21755.290890891967
20721.468102504856,25629.22713200981,23733.691680422387,22863.26596239792,36962.161948075074,43577.52840354038,21420.21077803579,22812.148850522015,28427.036172517943,18145.468563554165,27878.86543512951,21868.09425848494
20620.713827792693,26153.986667131972,24228.703066277612,23183.552799641795,38054.182968238114,43926.228118184576,21976.817862394746,23123.755338970303,28939.336789281264,18416.297896401233,28645.196837789525,22029.24443149073
20761.768803989835,26279.928034162695,24255.704317801803,23208.18295383907,38531.33965042594,44148.131392654985,21976.817862394746,23370.4446829639,28882.415399983434,18443.376573249167,28790.702743081478,22093.703498686715
21434.885812578294,26867.653645807237,24669.715802002767,23804.704214568417,38870.7919636406,44890.59414752448,22497.579328486936,23837.852917398555,29544.656605317112,18930.477393242036,29382.423441922212,22480.46792192592
21257.962052399653,26972.60785632816,24750.71763011618,23866.60361171576,39149.40205864679,44922.36793316018,22704.671860709434,23746.968315866878,29441.1823466078,18984.835960312597,29547.32802439621,22593.271289518892
21992.87212539856,27476.37562794754,24930.72404715163,24250.34141410935,40619.30482399973,45600.283821560086,22955.69100037505,24396.14874984044,29970.00120006017,19310.991232223936,30216.654736555563,22980.033207742275
22142.577491959903,28232.030740621343,25677.7471138993,24935.662942003426,41692.11441498939,46605.352121893375,23600.452618256502,24915.490400191295,30084.963584089568,19777.605048134013,30973.28227878838,23463.483726759638
22782.222346965023,29061.151266813653,26604.7727447641,25694.305936413766,43053.13488535058,45489.88614144562,24254.62479379683,25616.602751843282,31223.06414237108,20335.2969372519,31865.714126804043,24301.466630402385
22768.612309823133,27350.434260916816,25947.753849763736,25756.48983159889,41275.799951010034,48047.39483334512,22688.389354902225,24902.50517341503,30521.80982595747,17601.254101052647,30022.647616472324,23479.59598854281
24610.229494167288,31051.045136668174,28484.698279411903,27465.0032839108,46573.99986967781,50622.296149549955,25954.7850670627,27316.25462131441,33204.66299436986,21676.02615193448,33664.3558576544,26194.659894940887
23328.882648387513,29949.706609410958,27515.959028451973,26449.18196606452,45407.02962463185,48495.11709879621,24927.00603117499,26249.005919237792,31773.939763740265,20817.887869010094,32627.889962021098,24857.85319016583
22674.281542391323,29219.224106367175,27124.739482520323,25696.708364288406,44297.56219453684,47974.63093625134,23727.936766777588,25857.225731095084,30963.196689862194,20229.899823793192,32109.658144663485,24079.45960295624
22994.61825383627,29342.84585243364,27245.828999201578,25870.85014006589,44094.60798947299,48642.828135753705,24101.84117927828,25911.264171081973,31733.36623639157,20287.42556677116,32213.305412502243,24282.51869070588
23384.595061479202,29983.422887518078,27711.569764647375,26499.6988074593,46022.649929879924,48915.396762962424,24767.058566079224,26424.626354481858,32131.38596808516,20812.515084957027,33063.20486947494,24604.02995673274
22319.124782847386,30264.375747268656,27851.29392074027,26537.42904260022,45562.624123458,49324.260565679826,24879.098251250212,26559.725450924623,32010.776878389956,20812.515084957027,33343.05000562969,24739.40351690444
24617.997534630344,31343.239059284282,29024.95833791269,27649.787393694376,48187.46410696148,51906.499098258275,25710.084202551283,27464.86182951612,33597.67695394304,21675.782374192066,34389.87994977144,26093.13160357398
25133.17223024694,32276.005409991853,29863.29171571512,28547.015177641035,49692.68697802822,53272.160898475,26215.860716213683,28356.487099873128,34229.5346639916,22411.097304563045,35426.34584540475,26956.132100255993
25295.07923544129,32399.624852561825,29956.43986880428,28572.295989387694,49932.84463335957,53192.49969213289,26201.804201831885,28370.001204583168,34849.23897592611,22411.097304563045,35592.177404294205,27176.115074915942
23720.11995588923,30151.995064067723,28102.791237038182,26744.620007100595,45755.43193299435,50467.13927717556,24876.303520898848,26208.475591009854,33087.334294508284,20922.45304255421,32845.54854620706,25890.07251582434
23742.197190749175,30781.331036286632,28820.031245241044,27290.687648221334,47392.57437998975,48619.11659860552,25235.400005668558,26897.461206129352,34545.46351901588,21339.939839135714,33736.90645813164,26600.778070440167
19856.309738764765,26499.589459338276,25010.275251520914,24522.250413724025,39480.841118769116,48025.50266517189,19518.00694294635,22371.77032374521,29721.48935918477,18256.967859549197,27829.064192438495,21422.765070284793
23101.36914654328,30337.894141206405,28356.841111717196,26809.540878778873,46187.38505907925,51197.51544800399,24608.990575977165,26517.18448760568,33751.609179277155,21094.579476139046,33483.58641296754,25904.671748049514
23971.492199060493,31248.975375968057,29474.25484800671,27670.637411926615,47929.88633621201,53320.95800366888,25500.076412522914,27490.562600269564,35009.35337039435,21761.26323304427,34686.383530387415,26787.34914403296
24112.594233919026,31935.246870901574,29885.9333901703,28081.905667958254,47325.86848519524,54432.08193786148,25441.78255585435,27829.769624967113,36072.60262627253,22239.90922181211,35213.32440421417,27343.82087433444
25170.84941135917,33248.6268569493,31189.583712404306,29351.42020827759,49068.373049142225,56687.94196918993,27827.825024644568,28773.653428837002,37260.31468620116,23186.37824148217,36782.68869283212,28782.967495603538
23164.081535517398,31154.31779475224,29601.68048885057,27479.84986669752,45004.97007396729,54151.70360144088,26146.77776912533,27018.62069833462,36286.95568397514,21714.76940028257,34823.84735004574,26825.723481448447
24167.467994438004,33319.62061873528,31473.838540183195,29273.973520213418,48354.53287426399,57776.67408761021,27784.72139372675,28876.888004329307,38116.87504331203,23117.930868695214,37137.79753116788,28763.779074387883
25023.354121216893,33781.07776684769,32071.755594750437,29841.39168537362,49427.12882232871,58954.120809630054,28476.53579990258,29407.824516803335,39083.697605119356,23633.42986093544,37733.4703148238,29301.06238347371
24195.674619944588,33248.6268569493,31669.87695031113,29361.54096254774,48068.99746167554,58904.55794018105,28156.672884816147,28847.390699059764,39645.76928082591,23254.46768663145,37172.16574700055,28840.532759250505
24862.64038922219,33816.57464774068,32228.582855226305,29802.48394446519,48731.58634226796,59090.4214160909,28398.729678294334,29452.067478232104,39711.12557193008,23650.654886655444,37653.28007213233,29473.758174414605
25810.8589709901,34597.50372389001,32738.281565683443,30559.59644480188,50686.415818648056,59387.5488089854,29008.754907138777,30027.246952134898,39488.9082325818,24194.153493881615,38168.769395851035,30106.983589578707
27104.617538712682,35922.71907489738,33894.90452516587,31665.88550442325,52886.510659672655,57326.860905575966,30169.447476724785,31074.365331497094,40482.34170614752,25091.512906918982,39531.94021589959,31047.228754224943
26959.97265891773,36597.15520487125,34267.369991218235,32251.566863064705,50928.02295905476,62778.439825932546,29181.98675761091,30587.67477692738,39946.41308775482,23641.93306076015,40070.33263983439,28648.64854709395
